"","GEOID","var","var_type","value"
"4737","13059002100","Trn_noveh","moe",45
"4738","13059002100","Trn_pub","moe",45
"4739","13059002100","Trn_taxi","moe",44
"4740","13059002100","Trn_walk","moe",170
"4741","13059002200","Age05","moe",77
"4742","13059002200","Age18_24","moe",290
"4743","13059002200","AgeO65","moe",85
"4744","13059002200","AgeU18","moe",139
"4745","13059002200","Ed_ba","moe",171
"4746","13059002200","Ed_hsgrad","moe",53
"4747","13059002200","Ed_lesshs","moe",8
"4748","13059002200","Ed_ma","moe",122
"4749","13059002200","Ed_prof_doc","moe",99
"4750","13059002200","Ed_somecol","moe",82
"4751","13059002200","Empl_labor","moe",281
"4752","13059002200","Empl_unemp","moe",13
"4753","13059002200","HInsur_FBNat","moe",53
"4754","13059002200","HInsur_FBNC","moe",168
"4755","13059002200","HInsur_Nat","moe",340
"4756","13059002200","HousOwn","moe",173
"4757","13059002200","HousRent","moe",410
"4758","13059002200","Inc_10K","moe",48
"4759","13059002200","Inc_200K","moe",39
"4760","13059002200","Inc100K_149K","moe",51
"4761","13059002200","Inc10K_24K","moe",113
"4762","13059002200","Inc150K_199K","moe",39
"4763","13059002200","Inc25K_49K","moe",114
"4764","13059002200","Inc50K_74K","moe",104
"4765","13059002200","Inc75K_99K","moe",82
"4766","13059002200","Ind_ag","moe",14
"4767","13059002200","Ind_arts","moe",133
"4768","13059002200","Ind_const","moe",21
"4769","13059002200","Ind_edhlth","moe",198
"4770","13059002200","Ind_finan","moe",51
"4771","13059002200","Ind_info","moe",14
"4772","13059002200","Ind_manf","moe",34
"4773","13059002200","Ind_other","moe",30
"4774","13059002200","Ind_prof","moe",76
"4775","13059002200","Ind_pubad","moe",45
"4776","13059002200","Ind_retail","moe",51
"4777","13059002200","Ind_trans","moe",36
"4778","13059002200","Ind_whlsl","moe",16
"4779","13059002200","Inet_any","moe",170
"4780","13059002200","Inet_broad","moe",164
"4781","13059002200","Pov_Ov65","moe",70
"4782","13059002200","Pov_Und18","moe",155
"4783","13059002200","Rce_AI","moe",14
"4784","13059002200","Rce_AsnNH","moe",216
"4785","13059002200","Rce_BlkNH","moe",66
"4786","13059002200","Rce_Hisp","moe",74
"4787","13059002200","Rce_HPI","moe",14
"4788","13059002200","Rce_OthNH","moe",26
"4789","13059002200","Rce_WhtNH","moe",308
"4790","13059002200","Rent30","moe",116
"4791","13059002200","Sch_grad","moe",83
"4792","13059002200","Sch_Kpre","moe",60
"4793","13059002200","Sch_ugrad","moe",222
"4794","13059002200","Trn_car","moe",244
"4795","13059002200","Trn_carpool","moe",47
"4796","13059002200","Trn_home","moe",152
"4797","13059002200","Trn_noveh","moe",14
"4798","13059002200","Trn_pub","moe",96
"4799","13059002200","Trn_taxi","moe",23
"4800","13059002200","Trn_walk","moe",52
"4801","13059030101","Age05","moe",20
"4802","13059030101","Age18_24","moe",727
"4803","13059030101","AgeO65","moe",100
"4804","13059030101","AgeU18","moe",120
"4805","13059030101","Ed_ba","moe",100
"4806","13059030101","Ed_hsgrad","moe",95
"4807","13059030101","Ed_lesshs","moe",64
"4808","13059030101","Ed_ma","moe",14
"4809","13059030101","Ed_prof_doc","moe",20
"4810","13059030101","Ed_somecol","moe",46
"4811","13059030101","Empl_labor","moe",232
"4812","13059030101","Empl_unemp","moe",14
"4813","13059030101","HInsur_FBNat","moe",91
"4814","13059030101","HInsur_FBNC","moe",23
"4815","13059030101","HInsur_Nat","moe",692
"4816","13059030101","HousOwn","moe",47
"4817","13059030101","HousRent","moe",692
"4818","13059030101","Inc_10K","moe",228
"4819","13059030101","Inc_200K","moe",14
"4820","13059030101","Inc100K_149K","moe",20
"4821","13059030101","Inc10K_24K","moe",174
"4822","13059030101","Inc150K_199K","moe",14
"4823","13059030101","Inc25K_49K","moe",112
"4824","13059030101","Inc50K_74K","moe",43
"4825","13059030101","Inc75K_99K","moe",14
"4826","13059030101","Ind_ag","moe",14
"4827","13059030101","Ind_arts","moe",155
"4828","13059030101","Ind_const","moe",14
"4829","13059030101","Ind_edhlth","moe",134
"4830","13059030101","Ind_finan","moe",14
"4831","13059030101","Ind_info","moe",32
"4832","13059030101","Ind_manf","moe",28
"4833","13059030101","Ind_other","moe",112
"4834","13059030101","Ind_prof","moe",78
"4835","13059030101","Ind_pubad","moe",83
"4836","13059030101","Ind_retail","moe",59
"4837","13059030101","Ind_trans","moe",68
"4838","13059030101","Ind_whlsl","moe",30
"4839","13059030101","Inet_any","moe",191
"4840","13059030101","Inet_broad","moe",195
"4841","13059030101","Pov_Ov65","moe",36
"4842","13059030101","Pov_Und18","moe",147
"4843","13059030101","Rce_AI","moe",14
"4844","13059030101","Rce_AsnNH","moe",72
"4845","13059030101","Rce_BlkNH","moe",88
"4846","13059030101","Rce_Hisp","moe",122
"4847","13059030101","Rce_HPI","moe",14
"4848","13059030101","Rce_OthNH","moe",14
"4849","13059030101","Rce_WhtNH","moe",675
"4850","13059030101","Rent30","moe",243
"4851","13059030101","Sch_grad","moe",145
"4852","13059030101","Sch_Kpre","moe",20
"4853","13059030101","Sch_ugrad","moe",767
"4854","13059030101","Trn_car","moe",283
"4855","13059030101","Trn_carpool","moe",14
"4856","13059030101","Trn_home","moe",30
"4857","13059030101","Trn_noveh","moe",14
"4858","13059030101","Trn_pub","moe",18
"4859","13059030101","Trn_taxi","moe",88
"4860","13059030101","Trn_walk","moe",83
"4861","13059030102","Age05","moe",100
"4862","13059030102","Age18_24","moe",317
"4863","13059030102","AgeO65","moe",159
"4864","13059030102","AgeU18","moe",174
"4865","13059030102","Ed_ba","moe",288
"4866","13059030102","Ed_hsgrad","moe",204
"4867","13059030102","Ed_lesshs","moe",127
"4868","13059030102","Ed_ma","moe",55
"4869","13059030102","Ed_prof_doc","moe",74
"4870","13059030102","Ed_somecol","moe",279
"4871","13059030102","Empl_labor","moe",442
"4872","13059030102","Empl_unemp","moe",87
"4873","13059030102","HInsur_FBNat","moe",10
"4874","13059030102","HInsur_FBNC","moe",50
"4875","13059030102","HInsur_Nat","moe",442
"4876","13059030102","HousOwn","moe",355
"4877","13059030102","HousRent","moe",440
"4878","13059030102","Inc_10K","moe",175
"4879","13059030102","Inc_200K","moe",14
"4880","13059030102","Inc100K_149K","moe",104
"4881","13059030102","Inc10K_24K","moe",213
"4882","13059030102","Inc150K_199K","moe",14
"4883","13059030102","Inc25K_49K","moe",147
"4884","13059030102","Inc50K_74K","moe",153
"4885","13059030102","Inc75K_99K","moe",14
"4886","13059030102","Ind_ag","moe",10
"4887","13059030102","Ind_arts","moe",94
"4888","13059030102","Ind_const","moe",20
"4889","13059030102","Ind_edhlth","moe",240
"4890","13059030102","Ind_finan","moe",152
"4891","13059030102","Ind_info","moe",14
"4892","13059030102","Ind_manf","moe",120
"4893","13059030102","Ind_other","moe",68
"4894","13059030102","Ind_prof","moe",126
"4895","13059030102","Ind_pubad","moe",166
"4896","13059030102","Ind_retail","moe",65
"4897","13059030102","Ind_trans","moe",31
"4898","13059030102","Ind_whlsl","moe",14
"4899","13059030102","Inet_any","moe",220
"4900","13059030102","Inet_broad","moe",226
"4901","13059030102","Pov_Ov65","moe",155
"4902","13059030102","Pov_Und18","moe",190
"4903","13059030102","Rce_AI","moe",14
"4904","13059030102","Rce_AsnNH","moe",123
"4905","13059030102","Rce_BlkNH","moe",562
"4906","13059030102","Rce_Hisp","moe",115
"4907","13059030102","Rce_HPI","moe",14
"4908","13059030102","Rce_OthNH","moe",14
"4909","13059030102","Rce_WhtNH","moe",290
"4910","13059030102","Rent30","moe",212
"4911","13059030102","Sch_grad","moe",200
"4912","13059030102","Sch_Kpre","moe",20
"4913","13059030102","Sch_ugrad","moe",225
"4914","13059030102","Trn_car","moe",329
"4915","13059030102","Trn_carpool","moe",14
"4916","13059030102","Trn_home","moe",58
"4917","13059030102","Trn_noveh","moe",385
"4918","13059030102","Trn_pub","moe",304
"4919","13059030102","Trn_taxi","moe",29
"4920","13059030102","Trn_walk","moe",59
"4921","13059030200","Age05","moe",123
"4922","13059030200","Age18_24","moe",370
"4923","13059030200","AgeO65","moe",191
"4924","13059030200","AgeU18","moe",317
"4925","13059030200","Ed_ba","moe",231
"4926","13059030200","Ed_hsgrad","moe",236
"4927","13059030200","Ed_lesshs","moe",195
"4928","13059030200","Ed_ma","moe",76
"4929","13059030200","Ed_prof_doc","moe",73
"4930","13059030200","Ed_somecol","moe",184
"4931","13059030200","Empl_labor","moe",383
"4932","13059030200","Empl_unemp","moe",142
"4933","13059030200","HInsur_FBNat","moe",34
"4934","13059030200","HInsur_FBNC","moe",36
"4935","13059030200","HInsur_Nat","moe",629
"4936","13059030200","HousOwn","moe",535
"4937","13059030200","HousRent","moe",772
"4938","13059030200","Inc_10K","moe",167
"4939","13059030200","Inc_200K","moe",37
"4940","13059030200","Inc100K_149K","moe",38
"4941","13059030200","Inc10K_24K","moe",295
"4942","13059030200","Inc150K_199K","moe",14
"4943","13059030200","Inc25K_49K","moe",209
"4944","13059030200","Inc50K_74K","moe",124
"4945","13059030200","Inc75K_99K","moe",49
"4946","13059030200","Ind_ag","moe",14
"4947","13059030200","Ind_arts","moe",142
"4948","13059030200","Ind_const","moe",31
"4949","13059030200","Ind_edhlth","moe",244
"4950","13059030200","Ind_finan","moe",28
"4951","13059030200","Ind_info","moe",43
"4952","13059030200","Ind_manf","moe",144
"4953","13059030200","Ind_other","moe",118
"4954","13059030200","Ind_prof","moe",160
"4955","13059030200","Ind_pubad","moe",14
"4956","13059030200","Ind_retail","moe",71
"4957","13059030200","Ind_trans","moe",111
"4958","13059030200","Ind_whlsl","moe",27
"4959","13059030200","Inet_any","moe",288
"4960","13059030200","Inet_broad","moe",273
"4961","13059030200","Pov_Ov65","moe",186
"4962","13059030200","Pov_Und18","moe",445
"4963","13059030200","Rce_AI","moe",14
"4964","13059030200","Rce_AsnNH","moe",114
"4965","13059030200","Rce_BlkNH","moe",598
"4966","13059030200","Rce_Hisp","moe",46
"4967","13059030200","Rce_HPI","moe",14
"4968","13059030200","Rce_OthNH","moe",12
"4969","13059030200","Rce_WhtNH","moe",383
"4970","13059030200","Rent30","moe",195
"4971","13059030200","Sch_grad","moe",222
"4972","13059030200","Sch_Kpre","moe",100
"4973","13059030200","Sch_ugrad","moe",216
"4974","13059030200","Trn_car","moe",291
"4975","13059030200","Trn_carpool","moe",113
"4976","13059030200","Trn_home","moe",54
"4977","13059030200","Trn_noveh","moe",298
"4978","13059030200","Trn_pub","moe",29
"4979","13059030200","Trn_taxi","moe",94
"4980","13059030200","Trn_walk","moe",272
"4981","13059130300","Age05","moe",147
"4982","13059130300","Age18_24","moe",187
"4983","13059130300","AgeO65","moe",210
"4984","13059130300","AgeU18","moe",471
"4985","13059130300","Ed_ba","moe",141
"4986","13059130300","Ed_hsgrad","moe",301
"4987","13059130300","Ed_lesshs","moe",300
"4988","13059130300","Ed_ma","moe",288
"4989","13059130300","Ed_prof_doc","moe",72
"4990","13059130300","Ed_somecol","moe",192
"4991","13059130300","Empl_labor","moe",459
"4992","13059130300","Empl_unemp","moe",175
"4993","13059130300","HInsur_FBNat","moe",110
"4994","13059130300","HInsur_FBNC","moe",75
"4995","13059130300","HInsur_Nat","moe",686
"4996","13059130300","HousOwn","moe",898
"4997","13059130300","HousRent","moe",620
"4998","13059130300","Inc_10K","moe",93
"4999","13059130300","Inc_200K","moe",62
"5000","13059130300","Inc100K_149K","moe",85
"5001","13059130300","Inc10K_24K","moe",259
"5002","13059130300","Inc150K_199K","moe",155
"5003","13059130300","Inc25K_49K","moe",299
"5004","13059130300","Inc50K_74K","moe",100
"5005","13059130300","Inc75K_99K","moe",123
"5006","13059130300","Ind_ag","moe",34
"5007","13059130300","Ind_arts","moe",180
"5008","13059130300","Ind_const","moe",135
"5009","13059130300","Ind_edhlth","moe",221
"5010","13059130300","Ind_finan","moe",45
"5011","13059130300","Ind_info","moe",26
"5012","13059130300","Ind_manf","moe",268
"5013","13059130300","Ind_other","moe",117
"5014","13059130300","Ind_prof","moe",117
"5015","13059130300","Ind_pubad","moe",98
"5016","13059130300","Ind_retail","moe",150
"5017","13059130300","Ind_trans","moe",141
"5018","13059130300","Ind_whlsl","moe",31
"5019","13059130300","Inet_any","moe",358
"5020","13059130300","Inet_broad","moe",376
"5021","13059130300","Pov_Ov65","moe",193
"5022","13059130300","Pov_Und18","moe",491
"5023","13059130300","Rce_AI","moe",20
"5024","13059130300","Rce_AsnNH","moe",20
"5025","13059130300","Rce_BlkNH","moe",550
"5026","13059130300","Rce_Hisp","moe",592
"5027","13059130300","Rce_HPI","moe",20
"5028","13059130300","Rce_OthNH","moe",20
"5029","13059130300","Rce_WhtNH","moe",512
"5030","13059130300","Rent30","moe",279
"5031","13059130300","Sch_grad","moe",139
"5032","13059130300","Sch_Kpre","moe",147
"5033","13059130300","Sch_ugrad","moe",123
"5034","13059130300","Trn_car","moe",355
"5035","13059130300","Trn_carpool","moe",160
"5036","13059130300","Trn_home","moe",179
"5037","13059130300","Trn_noveh","moe",111
"5038","13059130300","Trn_pub","moe",56
"5039","13059130300","Trn_taxi","moe",20
"5040","13059130300","Trn_walk","moe",41
"5041","13059130400","Age05","moe",187
"5042","13059130400","Age18_24","moe",127
"5043","13059130400","AgeO65","moe",207
"5044","13059130400","AgeU18","moe",486
"5045","13059130400","Ed_ba","moe",228
"5046","13059130400","Ed_hsgrad","moe",372
"5047","13059130400","Ed_lesshs","moe",238
"5048","13059130400","Ed_ma","moe",261
"5049","13059130400","Ed_prof_doc","moe",103
"5050","13059130400","Ed_somecol","moe",325
"5051","13059130400","Empl_labor","moe",521
"5052","13059130400","Empl_unemp","moe",104
"5053","13059130400","HInsur_FBNat","moe",190
"5054","13059130400","HInsur_FBNC","moe",287
"5055","13059130400","HInsur_Nat","moe",732
"5056","13059130400","HousOwn","moe",859
"5057","13059130400","HousRent","moe",565
"5058","13059130400","Inc_10K","moe",114
"5059","13059130400","Inc_200K","moe",55
"5060","13059130400","Inc100K_149K","moe",225
"5061","13059130400","Inc10K_24K","moe",128
"5062","13059130400","Inc150K_199K","moe",87
"5063","13059130400","Inc25K_49K","moe",238
"5064","13059130400","Inc50K_74K","moe",214
"5065","13059130400","Inc75K_99K","moe",123
"5066","13059130400","Ind_ag","moe",28
"5067","13059130400","Ind_arts","moe",116
"5068","13059130400","Ind_const","moe",174
"5069","13059130400","Ind_edhlth","moe",361
"5070","13059130400","Ind_finan","moe",101
"5071","13059130400","Ind_info","moe",20
"5072","13059130400","Ind_manf","moe",177
"5073","13059130400","Ind_other","moe",74
"5074","13059130400","Ind_prof","moe",101
"5075","13059130400","Ind_pubad","moe",94
"5076","13059130400","Ind_retail","moe",159
"5077","13059130400","Ind_trans","moe",35
"5078","13059130400","Ind_whlsl","moe",57
"5079","13059130400","Inet_any","moe",277
"5080","13059130400","Inet_broad","moe",203
"5081","13059130400","Pov_Ov65","moe",173
"5082","13059130400","Pov_Und18","moe",431
"5083","13059130400","Rce_AI","moe",20
"5084","13059130400","Rce_AsnNH","moe",149
"5085","13059130400","Rce_BlkNH","moe",384
"5086","13059130400","Rce_Hisp","moe",558
"5087","13059130400","Rce_HPI","moe",20
"5088","13059130400","Rce_OthNH","moe",65
"5089","13059130400","Rce_WhtNH","moe",531
"5090","13059130400","Rent30","moe",170
"5091","13059130400","Sch_grad","moe",158
"5092","13059130400","Sch_Kpre","moe",115
"5093","13059130400","Sch_ugrad","moe",196
"5094","13059130400","Trn_car","moe",511
"5095","13059130400","Trn_carpool","moe",107
"5096","13059130400","Trn_home","moe",98
"5097","13059130400","Trn_noveh","moe",127
"5098","13059130400","Trn_pub","moe",24
"5099","13059130400","Trn_taxi","moe",20
"5100","13059130400","Trn_walk","moe",20
"5101","13059130500","Age05","moe",79
"5102","13059130500","Age18_24","moe",64
"5103","13059130500","AgeO65","moe",104
"5104","13059130500","AgeU18","moe",461
"5105","13059130500","Ed_ba","moe",135
"5106","13059130500","Ed_hsgrad","moe",145
"5107","13059130500","Ed_lesshs","moe",117
"5108","13059130500","Ed_ma","moe",256
"5109","13059130500","Ed_prof_doc","moe",60
"5110","13059130500","Ed_somecol","moe",173
"5111","13059130500","Empl_labor","moe",319
"5112","13059130500","Empl_unemp","moe",28
"5113","13059130500","HInsur_FBNat","moe",67
"5114","13059130500","HInsur_FBNC","moe",28
"5115","13059130500","HInsur_Nat","moe",711
"5116","13059130500","HousOwn","moe",676
"5117","13059130500","HousRent","moe",374
"5118","13059130500","Inc_10K","moe",47
"5119","13059130500","Inc_200K","moe",62
"5120","13059130500","Inc100K_149K","moe",79
"5121","13059130500","Inc10K_24K","moe",67
"5122","13059130500","Inc150K_199K","moe",63
"5123","13059130500","Inc25K_49K","moe",98
"5124","13059130500","Inc50K_74K","moe",263
"5125","13059130500","Inc75K_99K","moe",57
"5126","13059130500","Ind_ag","moe",14
"5127","13059130500","Ind_arts","moe",73
"5128","13059130500","Ind_const","moe",39
"5129","13059130500","Ind_edhlth","moe",279
"5130","13059130500","Ind_finan","moe",22
"5131","13059130500","Ind_info","moe",25
"5132","13059130500","Ind_manf","moe",135
"5133","13059130500","Ind_other","moe",51
"5134","13059130500","Ind_prof","moe",71
"5135","13059130500","Ind_pubad","moe",67
"5136","13059130500","Ind_retail","moe",91
"5137","13059130500","Ind_trans","moe",30
"5138","13059130500","Ind_whlsl","moe",63
"5139","13059130500","Inet_any","moe",258
